t;U;V;Lx;β;δ;v;Q;ΔT
1.0;4.0;0.08;256.0;100.0;0.02964889980647642;Dict("m" => 0.07794978630622452, "w0" => 0.09809570006293582, "wp" => 3.2824489103418104e-11);Dict("m" => 0.8327359146094448, "w0" => 0.07637571845617308, "wp" => 4.11706610745826e-5);69.313396768
1.0;4.0;0.08;256.0;100.0;0.0317178653237178;Dict("m" => 0.07507202949314998, "w0" => 0.09825767620637711, "wp" => 3.234607525171294e-13);Dict("m" => 0.9317484706591883, "w0" => 0.08240870839879011, "wp" => 4.050265813259217e-7);81.760613916
1.0;4.0;0.08;256.0;100.0;0.03378683084095918;Dict("m" => 0.07204951000045152, "w0" => 0.09842532966245428, "wp" => 4.4197686349115307e-13);Dict("m" => 0.8544050750142196, "w0" => 0.07253886640926077, "wp" => 5.524706476832047e-7);80.995860169
1.0;4.0;0.08;256.0;100.0;0.03585579635820056;Dict("m" => 0.06891802899139968, "w0" => 0.09859424502530334, "wp" => 4.083652194275938e-14);Dict("m" => 0.8609241460579009, "w0" => 0.0699507966916979, "wp" => 5.095675895783459e-8);90.167712913
1.0;4.0;0.08;256.0;100.0;0.037924761875441935;Dict("m" => 0.06563046883377484, "w0" => 0.09876686895829609, "wp" => 4.7337152351463597e-7);Dict("m" => 0.818644734376095, "w0" => 0.11690864841124027, "wp" => 0.58963412779708);36.295574004
1.0;4.0;0.08;256.0;100.0;0.039993727392683316;Dict("m" => 0.06219813433578919, "w0" => 0.098940553858444, "wp" => 6.143341759825742e-15);Dict("m" => 0.8678857841064314, "w0" => 0.06369606987813303, "wp" => 7.638542226487324e-9);94.900759682
1.0;4.0;0.08;256.0;100.0;0.0420626929099247;Dict("m" => 0.05799258472796659, "w0" => 0.09915661813962215, "wp" => 1.1667996675531519e-12);Dict("m" => 0.9582841448496637, "w0" => 0.0651363751727474, "wp" => 1.447568169976414e-6);80.819396017
1.0;4.0;0.08;256.0;100.0;0.04413165842716608;Dict("m" => 0.05470902624033628, "w0" => 0.09929612307426242, "wp" => 5.683100366872862e-16);Dict("m" => 0.9334354695946651, "w0" => 0.060302331640615936, "wp" => 7.040573894018088e-10);106.349068503
1.0;4.0;0.08;256.0;100.0;0.04620062394440745;Dict("m" => 0.050565904842583505, "w0" => 0.09947750914158573, "wp" => 2.02859767693637e-16);Dict("m" => 0.945210310291239, "w0" => 0.056443886758683615, "wp" => 2.5084949290876886e-10);109.149259665
1.0;4.0;0.08;256.0;100.0;0.04826958946164883;Dict("m" => 0.04608073334457587, "w0" => 0.09966022337885888, "wp" => 6.539038918730509e-19);Dict("m" => 0.9594263048610246, "w0" => 0.052210081551429255, "wp" => 8.070888639300526e-13);126.026442764
1.0;4.0;0.08;256.0;100.0;0.05033855497889021;Dict("m" => 0.041149262988447594, "w0" => 0.09984384551743142, "wp" => 6.343194407019789e-20);Dict("m" => 0.9668086270360476, "w0" => 0.046977389888819276, "wp" => 7.814532947639106e-14);134.319777066
1.0;4.0;0.08;256.0;100.0;0.05240752049613159;Dict("m" => 0.03560766920410893, "w0" => 0.10002751486081986, "wp" => 1.310224648029809e-21);Dict("m" => 0.9774452197033184, "w0" => 0.04110250816660721, "wp" => 1.6111263463102793e-15);150.07504155
1.0;4.0;0.08;256.0;100.0;0.054476486013372974;Dict("m" => 0.02911511960142035, "w0" => 0.10021115577256606, "wp" => 3.1183527643776444e-26);Dict("m" => 0.9661925036713245, "w0" => 0.03323927576556751, "wp" => 3.827361550214699e-20);181.41551753
1.0;4.0;0.08;256.0;100.0;0.05654545153061435;Dict("m" => 0.02109172805546766, "w0" => 0.10038760818820847, "wp" => 1.0621365640376365e-32);Dict("m" => 0.9993213897545663, "w0" => 0.024960337157847734, "wp" => 1.301301947411835e-26);230.513050984
1.0;4.0;0.08;256.0;100.0;0.05861441704785573;Dict("m" => 0.013712961018341945, "w0" => 0.10048041239977824, "wp" => 1.1454790571077483e-30);Dict("m" => 1.8511683337332598, "w0" => 0.030318787962169136, "wp" => 2.254126140899398e-26);231.827939008
1.0;4.0;0.08;256.0;100.0;0.06068338256509711;Dict("m" => 0.00760288733092423, "w0" => 0.10049898317923277, "wp" => 3.0869926824218313e-31);Dict("m" => 2.190003470068655, "w0" => 0.020266713776917467, "wp" => 6.074707699715924e-27);239.611601943
1.0;4.0;0.08;256.0;100.0;0.06275234808233848;Dict("m" => 0.003297253587261958, "w0" => 0.10046679510881074, "wp" => 1.0357842287134735e-30);Dict("m" => 1.5860748907825344, "w0" => 0.006522439947725944, "wp" => 2.038268536068484e-26);230.203255868
1.0;4.0;0.08;256.0;100.0;0.06482131359957986;Dict("m" => 0.001639642453566491, "w0" => 0.10040918571043655, "wp" => 1.2922647161426812e-30);Dict("m" => 1.1313691967891701, "w0" => 0.002377370562217651, "wp" => 2.5430077046015202e-26);231.925844555
1.0;4.0;0.08;256.0;100.0;0.06689027911682124;Dict("m" => 0.001047167095189993, "w0" => 0.100345170364766, "wp" => 4.4401557295447756e-30);Dict("m" => 0.9852550521415406, "w0" => 0.0014234986320249554, "wp" => 5.442299882156173e-24);222.176073789
1.0;4.0;0.08;256.0;100.0;0.06895924463406262;Dict("m" => 0.0008556797591523102, "w0" => 0.10027765464559467, "wp" => 4.949094225863418e-27);Dict("m" => 0.9991656833825939, "w0" => 0.0012259659061542028, "wp" => 6.070256780734338e-21);192.302199216
1.0;4.0;0.08;256.0;100.0;0.071028210151304;Dict("m" => 0.0007115891054689946, "w0" => 0.10020722977449877, "wp" => 6.122228275481917e-25);Dict("m" => 0.992234526431987, "w0" => 0.00105192884861105, "wp" => 7.51451478959407e-19);174.707810595
