t,U,V,Lx,β,δ,v,Q,ΔT,μ
1.0,4.0,0.5,256.0,100.0,0.3,"Dict(""m"" => 3.691109325267862e-5, ""w0"" => 0.07175141924829821, ""wp"" => 8.574749788713945e-9)","Dict(""m"" => 0.8478102444964191, ""w0"" => 0.0015999885745465736, ""wp"" => 0.0022186316923308302)",43.828623952,1.7958484312985519
1.0,4.0,0.5,256.0,100.0,0.35,"Dict(""m"" => 2.0341459200554518e-5, ""w0"" => 0.05867538658208265, ""wp"" => 1.0023954646084639e-7)","Dict(""m"" => 0.8017397867804839, ""w0"" => 0.10042939705641463, ""wp"" => 0.03216253167402091)",34.486238382,2.2608366418793335
1.0,4.0,0.5,256.0,100.0,0.4,"Dict(""m"" => 1.1125099024559802e-7, ""w0"" => 0.04254743557814821, ""wp"" => 1.2100133426527591e-6)","Dict(""m"" => 0.008062635855022588, ""w0"" => 0.49439465419048867, ""wp"" => 0.5445688798674067)",32.717047357,2.779308941219617
1.0,4.0,0.5,256.0,100.0,0.45,"Dict(""m"" => 8.281341720917238e-7, ""w0"" => 0.023085610788536867, ""wp"" => 6.738379695088395e-7)","Dict(""m"" => 0.14255523338104018, ""w0"" => 0.3712827269963803, ""wp"" => 0.5702855386586869)",29.752358569,3.3568952441302082
1.0,4.0,0.6,256.0,100.0,0.0,"Dict(""m"" => 0.18620578746341546, ""w0"" => 0.07727599747609153, ""wp"" => 1.9623579497905238e-7)","Dict(""m"" => 0.7309486645198926, ""w0"" => 0.3129653327869908, ""wp"" => 0.03839965524809633)",5.382650101,-1.0
1.0,4.0,0.6,256.0,100.0,0.05,"Dict(""m"" => 0.14683755318197228, ""w0"" => 0.082736524888396, ""wp"" => 6.17589613989479e-8)","Dict(""m"" => 0.8701592691340299, ""w0"" => 0.2961670364605429, ""wp"" => 0.011205932066855512)",47.939986828,1.3076184771978063
1.0,4.0,0.6,256.0,100.0,0.1,"Dict(""m"" => 0.09676673525226451, ""w0"" => 0.08949965542089688, ""wp"" => 2.0401262630387465e-10)","Dict(""m"" => 0.8943040784796519, ""w0"" => 0.2020133633121035, ""wp"" => 3.391153231023389e-5)",72.944172956,0.9434802207344045
1.0,4.0,0.6,256.0,100.0,0.15,"Dict(""m"" => 0.002538324298525849, ""w0"" => 0.09536763718578209, ""wp"" => 4.975153262595247e-29)","Dict(""m"" => 1.5996076316400702, ""w0"" => 0.010278039469513445, ""wp"" => 8.811576424148654e-25)",243.060739708,0.6803529614101301
1.0,4.0,0.6,256.0,100.0,0.2,"Dict(""m"" => 0.00019073445652478585, ""w0"" => 0.08983510176261433, ""wp"" => 2.28011863199923e-8)","Dict(""m"" => 0.9389934930248175, ""w0"" => 0.000345311610416843, ""wp"" => 0.0037741688421750875)",51.505757438,1.0021065906462914
1.0,4.0,0.6,256.0,100.0,0.25,"Dict(""m"" => 7.524485288659503e-5, ""w0"" => 0.08204874211881412, ""wp"" => 8.24416696625663e-9)","Dict(""m"" => 0.8165487174275644, ""w0"" => 0.0006243165266706097, ""wp"" => 0.0015097649778780975)",51.402835994,1.3688230124747456
1.0,4.0,0.6,256.0,100.0,0.3,"Dict(""m"" => 3.712388113332269e-5, ""w0"" => 0.07175138059747145, ""wp"" => 5.911195357811599e-7)","Dict(""m"" => 0.7331484134875609, ""w0"" => 0.007641717343770393, ""wp"" => 0.1254849009882263)",37.510975248,1.7824857279757378
1.0,4.0,0.6,256.0,100.0,0.35,"Dict(""m"" => 1.9567152249900578e-5, ""w0"" => 0.05867535996727487, ""wp"" => 1.3811439000158232e-6)","Dict(""m"" => 0.6779980165901596, ""w0"" => 0.2624303699923225, ""wp"" => 0.3646832375309275)",32.420612654,2.247166957367145
1.0,4.0,0.6,256.0,100.0,0.4,"Dict(""m"" => 8.209989257475176e-6, ""w0"" => 0.04254741725848123, ""wp"" => 2.388865727437715e-7)","Dict(""m"" => 0.5307602612415454, ""w0"" => 0.6071206369166054, ""wp"" => 0.08879546528954148)",30.409963982,2.7672253716255293
1.0,4.0,0.6,256.0,100.0,0.45,"Dict(""m"" => 5.620444959854606e-6, ""w0"" => 0.02308560158860412, ""wp"" => 7.229737657203928e-7)","Dict(""m"" => 0.8722626516020464, ""w0"" => 0.37616799548709223, ""wp"" => 0.5074801742185838)",31.794834484,3.3490548886214615
1.0,4.0,0.7,256.0,100.0,0.0,"Dict(""m"" => 0.1941211889092789, ""w0"" => 0.07363775688283997, ""wp"" => 2.1631032738286374e-7)","Dict(""m"" => 0.8374459857019012, ""w0"" => 0.32519523408006124, ""wp"" => 0.037638921233802865)",5.349356003,-1.0
1.0,4.0,0.7,256.0,100.0,0.05,"Dict(""m"" => 0.15669959696441077, ""w0"" => 0.07909885853603517, ""wp"" => 1.501170503818783e-7)","Dict(""m"" => 0.8655591831516207, ""w0"" => 0.335655881903707, ""wp"" => 0.0241103091434846)",43.488841956,1.5177940313030778
1.0,4.0,0.7,256.0,100.0,0.1,"Dict(""m"" => 0.11096759067369612, ""w0"" => 0.08589964090548065, ""wp"" => 1.3913003484681832e-7)","Dict(""m"" => 0.904493594710426, ""w0"" => 0.28266888797270906, ""wp"" => 0.020355244557130083)",42.485338429,1.1397130262147006
1.0,4.0,0.7,256.0,100.0,0.15,"Dict(""m"" => 0.034008640264238554, ""w0"" => 0.09391151834102378, ""wp"" => 4.8026686122910936e-24)","Dict(""m"" => 0.986734148668289, ""w0"" => 0.08671546652835871, ""wp"" => 6.345275967537683e-19)",198.565009929,0.7488030277024188
1.0,4.0,0.7,256.0,100.0,0.2,"Dict(""m"" => 0.00027361545585789587, ""w0"" => 0.08983497555889458, ""wp"" => 7.875915971903929e-15)","Dict(""m"" => 0.9712098157808098, ""w0"" => 0.001246520685421748, ""wp"" => 1.0949236657733879e-9)",98.274496825,0.9925953594442462
1.0,4.0,0.7,256.0,100.0,0.25,"Dict(""m"" => 0.00010015741287338286, ""w0"" => 0.08204868196805125, ""wp"" => 1.255169322981422e-10)","Dict(""m"" => 0.896333780770535, ""w0"" => 0.0011568217515856016, ""wp"" => 1.9343750109899617e-5)",60.321927161,1.3570126491887633
1.0,4.0,0.7,256.0,100.0,0.3,"Dict(""m"" => 4.715935480273916e-5, ""w0"" => 0.07175133826181215, ""wp"" => 7.955074147278235e-8)","Dict(""m"" => 0.8047819486637904, ""w0"" => 0.001251373763500041, ""wp"" => 0.014247564505439278)",43.35060237,1.7691230357960261
1.0,4.0,0.7,256.0,100.0,0.35,"Dict(""m"" => 2.0868293160401286e-5, ""w0"" => 0.058675332582406155, ""wp"" => 4.896972438311946e-8)","Dict(""m"" => 0.6402540056321185, ""w0"" => 0.0011082660754391238, ""wp"" => 0.010943291156707915)",44.009340331,2.233497361514208
1.0,4.0,0.7,256.0,100.0,0.4,"Dict(""m"" => 1.609635709118005e-5, ""w0"" => 0.04254739784529237, ""wp"" => 4.6564351621470864e-7)","Dict(""m"" => 0.9357002093708944, ""w0"" => 0.0011644512067782165, ""wp"" => 0.1470316092616381)",37.407439936,2.755141838260042
1.0,4.0,0.7,256.0,100.0,0.45,"Dict(""m"" => 4.682754971005984e-6, ""w0"" => 0.023085593135811943, ""wp"" => 5.6588988632673e-7)","Dict(""m"" => 0.660621409649046, ""w0"" => 0.17667298203901532, ""wp"" => 0.338859094338879)",34.401625311,3.3412145420304356
1.0,4.0,0.8,256.0,100.0,0.0,"Dict(""m"" => 0.20076964824948534, ""w0"" => 0.0701710232778997, ""wp"" => 2.2339478845057094e-7)","Dict(""m"" => 0.7362706480640302, ""w0"" => 0.3605557086366895, ""wp"" => 0.03532795259476618)",5.938930745,-1.0
1.0,4.0,0.8,256.0,100.0,0.05,"Dict(""m"" => 0.1649415022101852, ""w0"" => 0.0755778818893117, ""wp"" => 1.1474809429933717e-8)","Dict(""m"" => 0.8513693723796734, ""w0"" => 0.3790478597920366, ""wp"" => 0.001668406528312638)",44.140178882,1.7272958332763413
1.0,4.0,0.8,256.0,100.0,0.1,"Dict(""m"" => 0.12271926559948833, ""w0"" => 0.08223344322109151, ""wp"" => 7.30519001708096e-9)","Dict(""m"" => 0.8900462553390609, ""w0"" => 0.305364212981607, ""wp"" => 0.0009643581039665629)",54.591049097,1.3389335342786897
1.0,4.0,0.8,256.0,100.0,0.15,"Dict(""m"" => 0.062269333162214786, ""w0"" => 0.09025051833976139, ""wp"" => 7.274117422135892e-15)","Dict(""m"" => 0.9293483243256323, ""w0"" => 0.1627790388172845, ""wp"" => 8.620204728511236e-10)",108.041507311,0.931390389615864
1.0,4.0,0.8,256.0,100.0,0.2,"Dict(""m"" => 0.0004018731890082418, ""w0"" => 0.08983476399023237, ""wp"" => 2.0076852338989996e-16)","Dict(""m"" => 0.9594210809766499, ""w0"" => 0.001624307934405822, ""wp"" => 2.392043920112378e-11)",123.499546542,0.9830875528672941
