# U, t, Lx, β, δ, m, Q, ΔT [calculated @ 2025-08-07T11:47:41.273]
1.0,1.0,128.0,10.0,0.45,1.0103813325303806e-6,0.5701760331754175,1.006828789
1.0,1.0,128.0,10.0,0.5,0.0,0.0,0.070646276
1.0,1.0,128.0,50.0,0.0,0.04435599803665157,0.9289525083362032,4.293297541
1.0,1.0,128.0,50.0,0.05,0.00010289558320666468,0.8001308835697721,2.926052266
1.0,1.0,128.0,50.0,0.1,3.170241542256737e-5,0.6636135538925876,2.044239731
1.0,1.0,128.0,50.0,0.15,2.7709084439946526e-5,0.9852725551864986,1.707345444
1.0,1.0,128.0,50.0,0.2,1.2599000439665427e-5,0.6799827232857781,1.532193165
1.0,1.0,128.0,50.0,0.25,7.633458061009233e-6,0.6019833126969656,1.324468135
1.0,1.0,128.0,50.0,0.3,5.3029100258097e-6,0.6102810144112791,1.248324943
1.0,1.0,128.0,50.0,0.35,3.7786654772988056e-6,0.6548624619101485,1.230205832
1.0,1.0,128.0,50.0,0.4,2.4094881204514034e-6,0.682115801922091,1.09938633
1.0,1.0,128.0,50.0,0.45,1.001414148928499e-6,0.5695126797282141,1.000774728
1.0,1.0,128.0,50.0,0.5,0.0,0.0,0.073421707
1.0,1.0,128.0,Inf,0.0,0.06024056360770311,0.8802715037610487,3.376700464
1.0,1.0,128.0,Inf,0.05,0.00010314014121218587,0.8506811678681382,2.960231304
1.0,1.0,128.0,Inf,0.1,4.6764473459484605e-5,0.9852685211311143,2.072584731
1.0,1.0,128.0,Inf,0.15,2.75154360066187e-5,0.9805752989102895,1.582899953
1.0,1.0,128.0,Inf,0.2,1.261284576323873e-5,0.6799711085249234,1.507138807
1.0,1.0,128.0,Inf,0.25,7.63460830429448e-6,0.6020772844749825,1.28610615
1.0,1.0,128.0,Inf,0.3,5.289866643953105e-6,0.609502901481005,1.198789992
1.0,1.0,128.0,Inf,0.35,3.772027453372676e-6,0.6547989237615962,1.109835721
1.0,1.0,128.0,Inf,0.4,2.4016862642509385e-6,0.6816751416410547,1.019686849
1.0,1.0,128.0,Inf,0.45,9.9841471047773e-7,0.5693544262601314,0.941686434
1.0,1.0,128.0,Inf,0.5,0.0,0.0,0.072234562
1.5,0.6666666666666666,32.0,0.1,0.0,2.091372835686721e-6,0.8192954625089311,0.076238341
1.5,0.6666666666666666,32.0,0.1,0.05,1.8852051502251028e-6,0.7376232221887606,0.085228486
1.5,0.6666666666666666,32.0,0.1,0.1,1.6388218231753891e-6,0.6524692227505923,0.084142427
1.5,0.6666666666666666,32.0,0.1,0.15,1.3680260460752152e-6,0.5651583798934391,0.087494383
1.5,0.6666666666666666,32.0,0.1,0.2,2.130306648150967e-6,0.9332301252366317,0.074413319
1.5,0.6666666666666666,32.0,0.1,0.25,1.6014071322163856e-6,0.7631158881785891,0.085032873
1.5,0.6666666666666666,32.0,0.1,0.3,1.1139383928088677e-6,0.5961519109088174,0.082478919
1.5,0.6666666666666666,32.0,0.1,0.35,1.3633690086703094e-6,0.8555529938065457,0.0749477
1.5,0.6666666666666666,32.0,0.1,0.4,7.050300953071554e-7,0.5532345057569084,0.080833909
1.5,0.6666666666666666,32.0,0.1,0.45,4.828331613978638e-7,0.5294204637592602,0.073910633
1.5,0.6666666666666666,32.0,0.1,0.5,0.0,0.0,0.008564266
1.5,0.6666666666666666,32.0,1.0,0.0,2.54967180002206e-5,0.893062745586492,0.11134047
1.5,0.6666666666666666,32.0,1.0,0.05,2.3123692264942648e-5,0.8082462951603497,0.113124493
1.5,0.6666666666666666,32.0,1.0,0.1,1.872820765871884e-5,0.6742585787464659,0.113931139
1.5,0.6666666666666666,32.0,1.0,0.15,2.238640526825654e-5,0.8573636378858865,0.106311009
1.5,0.6666666666666666,32.0,1.0,0.2,1.451472432323079e-5,0.6115922321501847,0.107657008
1.5,0.6666666666666666,32.0,1.0,0.25,1.421271128470971e-5,0.6833312461515761,0.093998668
1.5,0.6666666666666666,32.0,1.0,0.3,1.2659080349381722e-5,0.7240069850334071,0.086464677
1.5,0.6666666666666666,32.0,1.0,0.35,1.0071744416829105e-5,0.7214093060901644,0.082092336
1.5,0.6666666666666666,32.0,1.0,0.4,6.751418111452474e-6,0.6503125889513206,0.074372487
1.5,0.6666666666666666,32.0,1.0,0.45,5.854357310124291e-6,0.8519678210314898,0.065271461
1.5,0.6666666666666666,32.0,1.0,0.5,0.0,0.0,0.00353158
1.5,0.6666666666666666,32.0,10.0,0.0,0.0004994140503741391,0.9765483505913953,0.422864456
1.5,0.6666666666666666,32.0,10.0,0.05,0.0005134698060802993,0.9298875501680679,0.464048785
1.5,0.6666666666666666,32.0,10.0,0.1,0.0002486732101908744,0.9973103695243626,0.27496978
1.5,0.6666666666666666,32.0,10.0,0.15,0.00010029843790439076,0.9576824114201911,0.180248431
1.5,0.6666666666666666,32.0,10.0,0.2,5.0644779942215384e-5,0.9714670450804149,0.138885996
1.5,0.6666666666666666,32.0,10.0,0.25,2.6410650062336845e-5,0.8557011757259749,0.110460784
1.5,0.6666666666666666,32.0,10.0,0.3,1.7584561062012344e-5,0.878908327033305,0.098205348
1.5,0.6666666666666666,32.0,10.0,0.35,9.057382939546299e-6,0.6822849509920483,0.083550119
1.5,0.6666666666666666,32.0,10.0,0.4,4.8222153651656965e-6,0.5608531919724068,0.074326546
1.5,0.6666666666666666,32.0,10.0,0.45,3.832483397719658e-6,0.7476733639239391,0.068664125
1.5,0.6666666666666666,32.0,10.0,0.5,0.0,0.0,0.003630919
1.5,0.6666666666666666,32.0,50.0,0.0,0.08612319066353182,0.9735725197150547,0.230115405
1.5,0.6666666666666666,32.0,50.0,0.05,0.09693206689729693,0.9224856407057114,0.214244188
1.5,0.6666666666666666,32.0,50.0,0.1,0.00031794810626241,0.930276921071102,0.327919
1.5,0.6666666666666666,32.0,50.0,0.15,8.746688069500487e-5,0.9921369023575444,0.160715489
1.5,0.6666666666666666,32.0,50.0,0.2,3.2982160541120345e-5,0.7110115929556151,0.127793967
1.5,0.6666666666666666,32.0,50.0,0.25,2.2212357996187592e-5,0.7616585620016522,0.113771318
1.5,0.6666666666666666,32.0,50.0,0.3,1.6300755468665873e-5,0.8399714317709378,0.094587167
1.5,0.6666666666666666,32.0,50.0,0.35,8.701201875358405e-6,0.6682236600999759,0.085950356
1.5,0.6666666666666666,32.0,50.0,0.4,4.695294892437036e-6,0.5545907910971245,0.077436473
1.5,0.6666666666666666,32.0,50.0,0.45,3.76039970128356e-6,0.7436918666564095,0.064259079
1.5,0.6666666666666666,32.0,50.0,0.5,0.0,0.0,0.003726474
1.5,0.6666666666666666,32.0,Inf,0.0,0.12839588361036583,0.9538361225722158,0.184360725
1.5,0.6666666666666666,32.0,Inf,0.05,0.12838469475843192,0.8743774574307417,0.181257826
1.5,0.6666666666666666,32.0,Inf,0.1,0.0002706743496999061,0.9894751666685795,0.295412559
1.5,0.6666666666666666,32.0,Inf,0.15,7.573344271629966e-5,0.8906599128599871,0.151555997
1.5,0.6666666666666666,32.0,Inf,0.2,3.092738950000504e-5,0.6827037842102274,0.123229286
1.5,0.6666666666666666,32.0,Inf,0.25,2.162413292824372e-5,0.7486427003007402,0.109529436
1.5,0.6666666666666666,32.0,Inf,0.3,1.601074916126123e-5,0.8370718636760835,0.092430199
1.5,0.6666666666666666,32.0,Inf,0.35,8.365628276552695e-6,0.6561602340644921,0.077087363
1.5,0.6666666666666666,32.0,Inf,0.4,4.503675023064273e-6,0.5491177583894269,0.071258001
1.5,0.6666666666666666,32.0,Inf,0.45,3.7491381782532845e-6,0.7436091243987473,0.061541283
1.5,0.6666666666666666,32.0,Inf,0.5,0.0,0.0,0.003520435
1.5,0.6666666666666666,64.0,0.1,0.0,2.09757421210238e-6,0.819831139247577,0.33892546
1.5,0.6666666666666666,64.0,0.1,0.05,1.876386867391854e-6,0.736861126279165,0.314460355
1.5,0.6666666666666666,64.0,0.1,0.1,1.6160222581192213e-6,0.6504872570002073,0.330028518
1.5,0.6666666666666666,64.0,0.1,0.15,1.3335697356639913e-6,0.5621290450261843,0.332218659
1.5,0.6666666666666666,64.0,0.1,0.2,2.0481703306872587e-6,0.9263851185559201,0.311660143
1.5,0.6666666666666666,64.0,0.1,0.25,1.511336034425566e-6,0.7554458322959199,0.333040386
1.5,0.6666666666666666,64.0,0.1,0.3,1.0249563146840577e-6,0.5883643507079346,0.324163432
1.5,0.6666666666666666,64.0,0.1,0.35,1.2104091642711362e-6,0.8428125783558649,0.311535026
1.5,0.6666666666666666,64.0,0.1,0.4,5.887666582590222e-7,0.5431775024434364,0.322730812
1.5,0.6666666666666666,64.0,0.1,0.45,3.5633896927120967e-7,0.5190510694588415,0.313625792
1.5,0.6666666666666666,64.0,0.1,0.5,0.0,0.0,0.025779333
1.5,0.6666666666666666,64.0,1.0,0.0,2.5817817833881197e-5,0.900770522225859,0.442800467
1.5,0.6666666666666666,64.0,1.0,0.05,2.265460769425612e-5,0.79695870918808,0.455578539
1.5,0.6666666666666666,64.0,1.0,0.1,1.7610288927998794e-5,0.6465024330792504,0.473794146
1.5,0.6666666666666666,64.0,1.0,0.15,2.015185351622215e-5,0.7997251491521724,0.433084349
1.5,0.6666666666666666,64.0,1.0,0.2,2.094949923789806e-5,0.9326862840754694,0.37425078
1.5,0.6666666666666666,64.0,1.0,0.25,1.1558168668997353e-5,0.6013565237740902,0.381044004
1.5,0.6666666666666666,64.0,1.0,0.3,9.788504976065166e-6,0.6245320203582033,0.353982827
1.5,0.6666666666666666,64.0,1.0,0.35,7.368854733271612e-6,0.6138653950885419,0.339015827
1.5,0.6666666666666666,64.0,1.0,0.4,4.598519920047901e-6,0.5497706987747394,0.312375682
1.5,0.6666666666666666,64.0,1.0,0.45,3.569032584413126e-6,0.7330120801447942,0.272331464
1.5,0.6666666666666666,64.0,1.0,0.5,0.0,0.0,0.019893657
1.5,0.6666666666666666,64.0,10.0,0.0,0.0005591581727277267,0.956465775731795,1.829597683
1.5,0.6666666666666666,64.0,10.0,0.05,0.0003723341141517306,0.9082116903640622,1.481416219
1.5,0.6666666666666666,64.0,10.0,0.1,0.0001402648829819155,0.924600049159106,0.838448639
1.5,0.6666666666666666,64.0,10.0,0.15,5.13460709482564e-5,0.7649927153550596,0.591404836
1.5,0.6666666666666666,64.0,10.0,0.2,3.6019018060856123e-5,0.9678472749875463,0.447090412
1.5,0.6666666666666666,64.0,10.0,0.25,1.9722432877026242e-5,0.8389912087869756,0.406611003
1.5,0.6666666666666666,64.0,10.0,0.3,9.609906028458194e-6,0.6179309434589081,0.349270076
1.5,0.6666666666666666,64.0,10.0,0.35,9.840995461554586e-6,0.962709547042092,0.300825554
1.5,0.6666666666666666,64.0,10.0,0.4,5.519392977140689e-6,0.8689676930048146,0.276538169
1.5,0.6666666666666666,64.0,10.0,0.45,2.214799007979656e-6,0.6523497565647558,0.254808391
1.5,0.6666666666666666,64.0,10.0,0.5,0.0,0.0,0.022884936
1.5,0.6666666666666666,64.0,50.0,0.0,0.1028270633793374,0.9641911790515822,0.874469414
1.5,0.6666666666666666,64.0,50.0,0.05,0.03908881347299971,0.981082344237369,1.732406725
1.5,0.6666666666666666,64.0,50.0,0.1,0.00010825414580115487,0.883200859136271,0.787842616
1.5,0.6666666666666666,64.0,50.0,0.15,3.911675248290041e-5,0.683180847216611,0.579130895
1.5,0.6666666666666666,64.0,50.0,0.2,2.816757663742921e-5,0.8155444681901468,0.46814214
1.5,0.6666666666666666,64.0,50.0,0.25,1.7822380171401297e-5,0.7868211918392181,0.416764451
1.5,0.6666666666666666,64.0,50.0,0.3,9.12263784852009e-6,0.6000673229765993,0.351856304
1.5,0.6666666666666666,64.0,50.0,0.35,9.54193138789217e-6,0.9493658611393828,0.307198037
1.5,0.6666666666666666,64.0,50.0,0.4,5.397807722844553e-6,0.8623712928395616,0.276260605
1.5,0.6666666666666666,64.0,50.0,0.45,2.1701329250454604e-6,0.6495084331588016,0.258348658
1.5,0.6666666666666666,64.0,50.0,0.5,0.0,0.0,0.016514047
1.5,0.6666666666666666,64.0,Inf,0.0,0.1263390834489991,0.8116898310314702,0.790163226
1.5,0.6666666666666666,64.0,Inf,0.05,0.024897935334438254,5.567377680207771,2.398748088
1.5,0.6666666666666666,64.0,Inf,0.1,9.354205145840367e-5,0.7856368489788039,0.704055509
1.5,0.6666666666666666,64.0,Inf,0.15,5.6121001889944114e-5,0.9837574899273902,0.55020536
1.5,0.6666666666666666,64.0,Inf,0.2,2.7762768864532265e-5,0.8086635821483636,0.42638454
1.5,0.6666666666666666,64.0,Inf,0.25,1.774934916623221e-5,0.7830411519258395,0.370610193
1.5,0.6666666666666666,64.0,Inf,0.3,9.062151351772638e-6,0.5979835395605078,0.326631081
1.5,0.6666666666666666,64.0,Inf,0.35,9.509638696858161e-6,0.9455390776085678,0.281541381
1.5,0.6666666666666666,64.0,Inf,0.4,5.287725962223292e-6,0.8598772310552416,0.315338035
1.5,0.6666666666666666,64.0,Inf,0.45,2.125981005919415e-6,0.6509074814330742,0.243750051
1.5,0.6666666666666666,64.0,Inf,0.5,0.0,0.0,0.016620622
1.5,0.6666666666666666,128.0,0.1,0.0,2.0989284936154654e-6,0.8199480762626241,1.305893232
1.5,0.6666666666666666,128.0,0.1,0.05,1.870709653704432e-6,0.7363700739807496,1.230167391
1.5,0.6666666666666666,128.0,0.1,0.1,1.6038855022832382e-6,0.649429746589172,1.277942474
1.5,0.6666666666666666,128.0,0.1,0.15,1.3161469807224085e-6,0.5605909954435377,1.289644187
1.5,0.6666666666666666,128.0,0.1,0.2,2.007669299954917e-6,0.9229900987545612,1.225119226
1.5,0.6666666666666666,128.0,0.1,0.25,1.4676637810227314e-6,0.7516966031927169,1.232559147
1.5,0.6666666666666666,128.0,0.1,0.3,9.823684821243511e-7,0.5845968630314866,1.268549243
1.5,0.6666666666666666,128.0,0.1,0.35,1.1378744290539353e-6,0.8366918530263838,1.22275756
1.5,0.6666666666666666,128.0,0.1,0.4,5.341780254362e-7,0.5383777323579734,1.457929787
1.5,0.6666666666666666,128.0,0.1,0.45,2.973409891432892e-7,0.5141227703517154,1.324834144
1.5,0.6666666666666666,128.0,0.1,0.5,0.0,0.0,0.110757835
1.5,0.6666666666666666,128.0,1.0,0.0,2.589010626294864e-5,0.9025020928817676,1.689895659
1.5,0.6666666666666666,128.0,1.0,0.05,2.2351110200952022e-5,0.7896214412288266,1.971693088
1.5,0.6666666666666666,128.0,1.0,0.1,1.702954155512397e-5,0.6318918806598157,1.835235906
1.5,0.6666666666666666,128.0,1.0,0.15,1.9084063310362726e-5,0.7715342254778687,1.953126493
1.5,0.6666666666666666,128.0,1.0,0.2,1.9414954110494408e-5,0.8890306179237404,1.439016487
1.5,0.6666666666666666,128.0,1.0,0.25,1.8047327750447477e-5,0.9772795765022894,1.373232477
1.5,0.6666666666666666,128.0,1.0,0.3,8.624472870030151e-6,0.5815918273330158,1.343945942
1.5,0.6666666666666666,128.0,1.0,0.35,6.317830470424792e-6,0.5686341218370347,1.285344031
1.5,0.6666666666666666,128.0,1.0,0.4,7.092081249866563e-6,0.9506289432425736,1.105981611
1.5,0.6666666666666666,128.0,1.0,0.45,2.726514695179802e-6,0.6839970268503662,1.007486437
1.5,0.6666666666666666,128.0,1.0,0.5,0.0,0.0,0.094598645
1.5,0.6666666666666666,128.0,10.0,0.0,0.0006008302185342347,0.9842613632406204,7.576537393
1.5,0.6666666666666666,128.0,10.0,0.05,0.00029730923651564284,0.8860279363999152,5.668219267
1.5,0.6666666666666666,128.0,10.0,0.1,9.599196885792928e-5,0.7962231666742748,3.269587559
1.5,0.6666666666666666,128.0,10.0,0.15,5.281847925006701e-5,0.9391143373651842,2.097499745
1.5,0.6666666666666666,128.0,10.0,0.2,2.3259386234706743e-5,0.7138544671348978,1.826641568
1.5,0.6666666666666666,128.0,10.0,0.25,1.450440305785728e-5,0.6914765377264088,1.58932542
1.5,0.6666666666666666,128.0,10.0,0.3,1.3326013297839318e-5,0.9576739854872808,1.276888943
1.5,0.6666666666666666,128.0,10.0,0.35,7.921806651210308e-6,0.8745066682532024,1.284929765
1.5,0.6666666666666666,128.0,10.0,0.4,4.422809661824916e-6,0.8077299544055306,1.39898943
1.5,0.6666666666666666,128.0,10.0,0.45,1.6707328073135575e-6,0.6167607766297262,1.230307114
1.5,0.6666666666666666,128.0,10.0,0.5,0.0,0.0,0.072463028
1.5,0.6666666666666666,128.0,50.0,0.0,0.11354167725359178,0.823347072220898,3.508423261
1.5,0.6666666666666666,128.0,50.0,0.05,0.0006553782374846289,0.989665400210096,7.168775703
1.5,0.6666666666666666,128.0,50.0,0.1,7.459129410442668e-5,0.7859096673824503,2.628702299
1.5,0.6666666666666666,128.0,50.0,0.15,4.75664738389431e-5,0.9668174331068442,1.989871269
1.5,0.6666666666666666,128.0,50.0,0.2,1.9115284609664794e-5,0.623425262594766,1.76341431
1.5,0.6666666666666666,128.0,50.0,0.25,1.3338306989642776e-5,0.6563828776236305,1.635643523
1.5,0.6666666666666666,128.0,50.0,0.3,1.2760432881211245e-5,0.9360578992748612,1.349464535
1.5,0.6666666666666666,128.0,50.0,0.35,7.703369844892847e-6,0.8640433925106843,1.24704832
1.5,0.6666666666666666,128.0,50.0,0.4,4.328873302340929e-6,0.8022863268448375,1.12904659
1.5,0.6666666666666666,128.0,50.0,0.45,1.6354785139759977e-6,0.6143755732638685,0.997271442
1.5,0.6666666666666666,128.0,50.0,0.5,0.0,0.0,0.073296932
1.5,0.6666666666666666,128.0,Inf,0.0,0.12628573964393008,0.8222150346340329,3.315088507
1.5,0.6666666666666666,128.0,Inf,0.05,0.00044139452182259865,0.9557326178764689,6.36640987
1.5,0.6666666666666666,128.0,Inf,0.1,9.30688115872637e-5,0.9969991280150245,2.442803332
1.5,0.6666666666666666,128.0,Inf,0.15,4.6674908388588356e-5,0.9533281759317249,1.879348233
1.5,0.6666666666666666,128.0,Inf,0.2,1.905804621550849e-5,0.6214320474135846,1.716135226
1.5,0.6666666666666666,128.0,Inf,0.25,1.3324181536367783e-5,0.6560967472632656,1.807407547
1.5,0.6666666666666666,128.0,Inf,0.3,1.2699354598754881e-5,0.9340767127660891,1.254811961
1.5,0.6666666666666666,128.0,Inf,0.35,7.6899213760084e-6,0.8633584779885145,1.127173244
1.5,0.6666666666666666,128.0,Inf,0.4,4.299773102078858e-6,0.8015141781739303,1.047999508
1.5,0.6666666666666666,128.0,Inf,0.45,1.6318756146242273e-6,0.6142690827313813,0.968845866
1.5,0.6666666666666666,128.0,Inf,0.5,0.0,0.0,0.069472405
2.0,0.5,32.0,0.1,0.0,2.093161884859456e-6,0.8194500243830508,0.078717415
2.0,0.5,32.0,0.1,0.05,1.8868131674890731e-6,0.7377620973243861,0.085370055
2.0,0.5,32.0,0.1,0.1,1.6402765434243696e-6,0.6525954716203505,0.089021447
2.0,0.5,32.0,0.1,0.15,1.3693373729336194e-6,0.5652733430684445,0.082672582
2.0,0.5,32.0,0.1,0.2,2.1325339162805967e-6,0.9334149969110079,0.078394642
2.0,0.5,32.0,0.1,0.25,1.603297746783425e-6,0.7632759976795475,0.077865996
2.0,0.5,32.0,0.1,0.3,1.11543431488009e-6,0.5962818822197988,0.082568111
2.0,0.5,32.0,0.1,0.35,1.3654245163005619e-6,0.8557227064351577,0.07906674
2.0,0.5,32.0,0.1,0.4,7.062356980183827e-7,0.5533376561142309,0.082311865
2.0,0.5,32.0,0.1,0.45,4.837543426521392e-7,0.5294950335980038,0.071593643
2.0,0.5,32.0,0.1,0.5,0.0,0.0,0.008244792
2.0,0.5,32.0,1.0,0.0,1.8823244935347462e-5,0.6229992797180355,0.117401451
2.0,0.5,32.0,1.0,0.05,2.769866267224642e-5,0.9150252391948429,0.118163947
2.0,0.5,32.0,1.0,0.1,2.2619777656418947e-5,0.7673878901987654,0.118534867
2.0,0.5,32.0,1.0,0.15,2.7229377319784056e-5,0.9767620356329231,0.115704385
2.0,0.5,32.0,1.0,0.2,1.803194228934568e-5,0.705346115149496,0.116968338
2.0,0.5,32.0,1.0,0.25,1.7894631357739755e-5,0.7896194307970615,0.096258481
2.0,0.5,32.0,1.0,0.3,1.612107590140185e-5,0.8347799436361864,0.093862378
2.0,0.5,32.0,1.0,0.35,1.2907632436865451e-5,0.8243384401977714,0.080657
2.0,0.5,32.0,1.0,0.4,8.641975788952018e-6,0.729987321872095,0.0828968
2.0,0.5,32.0,1.0,0.45,7.351361342641398e-6,0.9220247159313383,0.064855715
2.0,0.5,32.0,1.0,0.5,0.0,0.0,0.007232783
2.0,0.5,32.0,10.0,0.0,0.035124618370386725,5.664038679243019,0.627662764
2.0,0.5,32.0,10.0,0.05,0.04586253728319193,4.880199813305161,0.616841785
2.0,0.5,32.0,10.0,0.1,0.0006856711500373133,0.9561304025747219,0.540551812
2.0,0.5,32.0,10.0,0.15,0.000186629090229662,0.8971715921115742,0.254159014
2.0,0.5,32.0,10.0,0.2,8.408911593314407e-5,0.9303338156422007,0.157499793
2.0,0.5,32.0,10.0,0.25,3.27518485901554e-5,0.6742771371623927,0.135407021
2.0,0.5,32.0,10.0,0.3,1.851618042937526e-5,0.6267362270591676,0.112367405
2.0,0.5,32.0,10.0,0.35,1.1450247669379092e-5,0.6060798329088002,0.095352698
2.0,0.5,32.0,10.0,0.4,8.830432207207251e-6,0.7375590224651446,0.080786039
2.0,0.5,32.0,10.0,0.45,6.074249062371483e-6,0.8625836254731799,0.066596363
2.0,0.5,32.0,10.0,0.5,0.0,0.0,0.003525238
2.0,0.5,32.0,50.0,0.0,0.14699434722910493,0.9461141748406954,0.228583681
2.0,0.5,32.0,50.0,0.05,0.157411556798884,0.9944651401122551,0.205485396
2.0,0.5,32.0,50.0,0.1,0.0409901635493717,0.9896184012264664,0.589086381
2.0,0.5,32.0,50.0,0.15,0.00014986689880972412,0.8884621792577476,0.238367341
2.0,0.5,32.0,50.0,0.2,6.711048725885952e-5,0.9142686807196312,0.14855261
2.0,0.5,32.0,50.0,0.25,3.23505943143428e-5,0.7501108900122913,0.126883853
2.0,0.5,32.0,50.0,0.3,2.499115569519843e-5,0.9027626773107805,0.107692654
2.0,0.5,32.0,50.0,0.35,1.8018738829538872e-5,0.992377398730817,0.09241781
2.0,0.5,32.0,50.0,0.4,8.341015607547256e-6,0.7176951326947092,0.074554281
2.0,0.5,32.0,50.0,0.45,5.838919773395317e-6,0.8512148174277256,0.068758076
2.0,0.5,32.0,50.0,0.5,0.0,0.0,0.003646436
2.0,0.5,32.0,Inf,0.0,0.18824341634306704,0.8320739766423668,0.169922018
2.0,0.5,32.0,Inf,0.05,0.18825860266892822,0.957638207678968,0.17031792
2.0,0.5,32.0,Inf,0.1,0.03053496676728975,0.15770135628912635,0.327242041
2.0,0.5,32.0,Inf,0.15,0.0001384945685474726,0.875333462403692,0.210006917
2.0,0.5,32.0,Inf,0.2,5.874020178109063e-5,0.8256408656516419,0.139620735
2.0,0.5,32.0,Inf,0.25,3.1762440467959386e-5,0.7319242380222842,0.118298562
2.0,0.5,32.0,Inf,0.3,2.4079845328216267e-5,0.8840048495876641,0.097090157
2.0,0.5,32.0,Inf,0.35,1.6922830857251148e-5,0.953202912696852,0.084339687
2.0,0.5,32.0,Inf,0.4,7.975914307685305e-6,0.7094172673078729,0.071289252
2.0,0.5,32.0,Inf,0.45,5.818336949205436e-6,0.8509667586553545,0.062770111
2.0,0.5,32.0,Inf,0.5,0.0,0.0,0.003329913
2.0,0.5,64.0,0.1,0.0,2.0993589840246106e-6,0.819985231548288,0.341671334
2.0,0.5,64.0,0.1,0.05,1.8780026022013704e-6,0.737000811282754,0.304067148
2.0,0.5,64.0,0.1,0.1,1.617498098229519e-6,0.6506157279180721,0.324562429
2.0,0.5,64.0,0.1,0.15,1.3349110637046509e-6,0.5622472752451045,0.32839521
2.0,0.5,64.0,0.1,0.2,2.0504583004139035e-6,0.9265765104553049,0.30937765
2.0,0.5,64.0,0.1,0.25,1.5132698693691512e-6,0.7556113843755022,0.311736788
2.0,0.5,64.0,0.1,0.3,1.0264636486534799e-6,0.5884972079808292,0.318020739
2.0,0.5,64.0,0.1,0.35,1.2124231880112514e-6,0.8429817858686426,0.310176444
2.0,0.5,64.0,0.1,0.4,5.89882004208731e-7,0.543275038735477,0.323162022
2.0,0.5,64.0,0.1,0.45,3.5709434095801046e-7,0.5191137777358034,0.310315011
2.0,0.5,64.0,0.1,0.5,0.0,0.0,0.024150659
2.0,0.5,64.0,1.0,0.0,1.9049434725069013e-5,0.6282626517476296,0.46471913
2.0,0.5,64.0,1.0,0.05,2.7191825996654962e-5,0.9034274818270353,0.444489954
2.0,0.5,64.0,1.0,0.1,2.140558560380878e-5,0.7388045672494832,0.447701189
2.0,0.5,64.0,1.0,0.15,2.4778011380643426e-5,0.9171080281945984,0.442375612
2.0,0.5,64.0,1.0,0.2,1.563464455015798e-5,0.6420552842380031,0.419020128
2.0,0.5,64.0,1.0,0.25,1.4807156736121043e-5,0.7009728287448806,0.367286718
2.0,0.5,64.0,1.0,0.3,1.2681820332321922e-5,0.724727961995736,0.343574179
2.0,0.5,64.0,1.0,0.35,9.579818167689215e-6,0.7026007798905876,0.321125826
2.0,0.5,64.0,1.0,0.4,5.9377283537779665e-6,0.6137564335607586,0.304809781
2.0,0.5,64.0,1.0,0.45,4.4925434858138045e-6,0.7831908116371636,0.246107115
2.0,0.5,64.0,1.0,0.5,0.0,0.0,0.017515252
2.0,0.5,64.0,10.0,0.0,0.05513545961586846,4.15881483711987,2.410872417
2.0,0.5,64.0,10.0,0.05,0.013324190162255946,5.227552155121061,2.572077666
2.0,0.5,64.0,10.0,0.1,0.00032868949803464354,0.9481396921390034,1.37437416
2.0,0.5,64.0,10.0,0.15,9.964873881686614e-5,0.8066189407997552,0.802667303
2.0,0.5,64.0,10.0,0.2,4.283290887453662e-5,0.7050681911817912,0.58616
2.0,0.5,64.0,10.0,0.25,2.564749402145985e-5,0.7234524546256016,0.462075752
2.0,0.5,64.0,10.0,0.3,1.3841137861508822e-5,0.6179990516048588,0.403008222
2.0,0.5,64.0,10.0,0.35,1.065267187259282e-5,0.7430572068516339,0.339334169
2.0,0.5,64.0,10.0,0.4,4.985654184972731e-6,0.5688156537681511,0.308770772
2.0,0.5,64.0,10.0,0.45,3.3402924579775756e-6,0.7200427534932854,0.246443801
2.0,0.5,64.0,10.0,0.5,0.0,0.0,0.01757274
2.0,0.5,64.0,50.0,0.0,0.16591263246365107,0.8945065474097458,0.764706394
2.0,0.5,64.0,50.0,0.05,0.11660670273409261,0.8566248013384958,0.95096712
2.0,0.5,64.0,50.0,0.1,0.00025412155234586913,0.8813921405837545,1.195832894
2.0,0.5,64.0,50.0,0.15,9.082550476209682e-5,0.9580871134739578,0.653649832
2.0,0.5,64.0,50.0,0.2,5.1246912074530454e-5,0.9827000775663156,0.502375821
2.0,0.5,64.0,50.0,0.25,3.157791940159671e-5,0.9655483804885914,0.43141364
2.0,0.5,64.0,50.0,0.3,2.074139119362584e-5,0.9706863523345959,0.379881195
2.0,0.5,64.0,50.0,0.35,9.93430031106588e-6,0.7160502454589137,0.328877182
2.0,0.5,64.0,50.0,0.4,4.753555754425369e-6,0.5574491996972972,0.307692256
2.0,0.5,64.0,50.0,0.45,3.2122072338251043e-6,0.7126757435657342,0.253875091
2.0,0.5,64.0,50.0,0.5,0.0,0.0,0.018383313
2.0,0.5,64.0,Inf,0.0,0.18814537403753437,0.8470735902171844,0.667156539
2.0,0.5,64.0,Inf,0.05,0.1253007876520966,0.5121683765438312,0.792365011
2.0,0.5,64.0,Inf,0.1,0.0002489979875910178,0.9459619469887585,1.088967572
